Christian Kirk,JAC,WR,12,85,57,787,13.8,3,150.3,12.52,2.59
Breece Hall,NYJ,RB,15,84,65,537,8.3,3,233.9,15.59,0.98
Curtis Samuel,WAS,WR,14,83,57,565,9.9,4,145.9,10.42,2.32
Jonathan Mingo,CAR,WR,14,82,41,418,10.2,0,82.8,5.91,2.02
Jayden Reed,GB,WR,14,82,54,592,11,6,173.1,12.36,2.66
Kyle Pitts,ATL,TE,15,81,50,635,12.7,3,131.1,8.74,2.57
Deebo Samuel,SF,WR,13,81,53,834,15.7,6,220.3,16.95,2.56
Tyler Conklin,NYJ,TE,15,79,54,560,10.4,0,110,7.33,2
Jahan Dotson,WAS,WR,15,79,47,501,10.7,4,121.1,8.07,2.58
Christian McCaffrey,SF,RB,15,78,63,537,8.5,7,378.2,25.21,1.18
Diontae Johnson,PIT,WR,11,78,43,545,12.7,4,121.5,11.05,2.83
Dalton Schultz,HOU,TE,13,77,52,574,11,5,137.4,10.57,2.64
Gabe Davis,BUF,WR,14,76,43,725,16.9,7,155.3,11.09,3.53
Justin Jefferson,MIN,WR,8,76,51,823,16.1,4,155.3,19.41,3.05
Dalton Kincaid,BUF,TE,14,76,62,502,8.1,2,122.2,8.73,1.97
Jerry Jeudy,DEN,WR,14,75,48,625,13,1,116.5,8.32,2.43
Tank Dell,HOU,WR,10,75,47,709,15.1,7,165,16.5,2.84
Dallas Goedert,PHI,TE,12,74,53,541,10.2,2,119.2,9.93,2.21
Bijan Robinson,ATL,RB,15,74,48,373,7.8,3,208.6,13.91,0.88
Tee Higgins,CIN,WR,11,74,41,637,15.5,5,134.7,12.25,3.29
Logan Thomas,WAS,TE,14,72,51,467,9.2,4,117.9,8.42,2.27
Robert Woods,HOU,WR,12,71,36,368,10.2,1,79.5,6.63,2.15
K.J. Osborn,MIN,WR,14,71,46,531,11.5,3,117.1,8.36,2.55
Chigoziem Okonkwo,TEN,TE,15,71,49,458,9.3,1,101.4,6.76,1.99
Demario Douglas,NE,WR,12,68,44,517,11.8,0,96.6,8.05,2.01
Rashid Shaheed,NO,WR,13,68,41,640,15.6,4,132.7,10.21,2.76
Jahmyr Gibbs,DET,RB,13,67,51,316,6.2,1,227.8,17.52,1.11
Darius Slayton,NYG,WR,15,66,41,602,14.7,2,113.2,7.55,2.76
Travis Etienne,JAC,RB,15,65,51,430,8.4,1,238.9,15.93,0.84
Brandin Cooks,DAL,WR,14,65,43,558,13,6,138,9.86,2.94
Jaylen Warren,PIT,RB,15,65,52,330,6.3,0,168.6,11.24,0.94
Michael J. Thomas,NO,WR,10,64,39,448,11.5,1,89.8,8.98,2.3
Austin Ekeler,LAC,RB,12,64,43,382,8.9,1,168.3,14.03,0.85
Wan'Dale Robinson,NYG,WR,13,63,49,385,7.9,1,99.8,7.68,1.75
Tutu Atwell,LA,WR,13,63,37,476,12.9,3,106.1,8.16,2.59
Odell Beckham,BAL,WR,13,63,34,532,15.6,3,103.2,7.94,3.04
Tyler Higbee,LA,TE,14,63,41,433,10.6,2,96.3,6.88,2.35
Darren Waller,NYG,TE,10,62,42,456,10.9,1,93.6,9.36,2.23
Tony Pollard,DAL,RB,15,62,52,295,5.7,0,198.1,13.21,0.73
Rachaad White,TB,RB,15,62,56,507,9.1,3,246,16.4,0.83
Jonnu Smith,ATL,TE,13,62,47,553,11.8,2,112.3,8.64,2.34
Tyjae Spears,TEN,RB,15,61,45,315,7,0,125.3,8.35,0.92
Mark Andrews,BAL,TE,10,61,45,544,12.1,6,135.4,13.54,2.94
Hunter Henry,NE,TE,13,61,42,419,10,6,119.9,9.22,2.85
Darnell Mooney,CHI,WR,14,60,31,414,13.4,1,78.9,5.64,2.39
Alec Pierce,IND,WR,15,60,31,456,14.7,1,82.6,5.51,2.66
Gerald Everett,LAC,TE,13,60,46,376,8.2,3,102,7.85,2.13
Joe Mixon,CIN,RB,15,58,47,348,7.4,1,221.6,14.77,0.82
Cade Otton,TB,TE,14,58,43,412,9.6,4,108.2,7.73,2.52
Jerome Ford,CLE,RB,15,57,40,236,5.9,3,179.9,11.99,0.79
Trey Palmer,TB,WR,15,57,33,291,8.8,2,76.3,5.09,2.12
Quentin Johnston,LAC,WR,15,56,33,385,11.7,2,83.8,5.59,2.39
Ezekiel Elliott,NE,RB,15,56,45,280,6.2,2,149.9,9.99,0.74
DJ Chark,CAR,WR,12,56,32,461,14.4,5,108.1,9.01,3.38
Josh Reynolds,DET,WR,14,55,34,551,16.2,5,117.1,8.36,3.44
Zay Jones,JAC,WR,8,55,28,274,9.8,2,67.4,8.43,2.41
Michael Gallup,DAL,WR,15,55,34,418,12.3,2,87.8,5.85,2.58
Kendrick Bourne,NE,WR,8,55,37,406,11,4,100,12.5,2.63
Josh Jacobs,LV,RB,13,54,37,296,8,0,181.1,13.93,0.67
Rondale Moore,ARI,WR,15,53,33,295,8.9,1,91,6.07,1.57
Noah Brown,HOU,WR,9,53,32,559,17.5,2,99.8,11.09,3.02
Christian Watson,GB,WR,9,53,28,422,15.1,5,101.3,11.26,3.17
Saquon Barkley,NYG,RB,12,52,36,210,5.8,4,188.7,15.73,0.75
Dontayvion Wicks,GB,WR,14,51,33,520,15.8,2,95.7,6.83,2.81
Joshua Palmer,LAC,WR,9,51,32,537,16.8,2,95.7,10.63,2.99
Antonio Gibson,WAS,RB,14,51,43,344,8,2,115.2,8.23,1.13
Rhamondre Stevenson,NE,RB,12,51,38,238,6.3,0,145.7,12.14,0.75
Samaje Perine,DEN,RB,15,50,45,416,9.2,0,110.7,7.38,1.22
Rashod Bateman,BAL,WR,14,50,28,313,11.2,1,67.1,4.79,2.31
DeVante Parker,NE,WR,11,49,31,373,12,0,68.3,6.21,2.2
Allen Lazard,NYJ,WR,13,49,23,311,13.5,1,60.1,4.62,2.61
Justin Watson,KC,WR,13,49,26,419,16.1,3,83.9,6.45,3.23
D'Andre Swift,PHI,RB,15,48,38,209,5.5,1,191.7,12.78,0.75
Allen Robinson,PIT,WR,14,48,34,280,8.2,0,62,4.43,1.82
JuJu Smith-Schuster,NE,WR,11,47,29,260,9,1,61,5.55,2.1
James Cook,BUF,RB,15,47,40,433,10.8,4,219.1,14.61,0.88
Kyren Williams,LA,RB,11,46,30,190,6.3,3,222.7,20.25,0.94
Michael Wilson,ARI,WR,11,46,28,435,15.5,2,83.5,7.59,2.98
Javonte Williams,DEN,RB,14,46,37,168,4.5,2,145.9,10.42,0.63
Kylen Granson,IND,TE,13,46,28,332,11.9,1,67.4,5.18,2.32
Nick Westbrook-Ikhine,TEN,WR,13,45,28,370,13.2,3,83,6.38,2.96
Luke Musgrave,GB,TE,10,45,33,341,10.3,1,73.1,7.31,2.22
Zach Ertz,ARI,TE,7,43,27,187,6.9,1,51.7,7.39,1.91
Juwan Johnson,NO,TE,11,43,26,238,9.2,3,67.8,6.16,2.61
Isiah Pacheco,KC,RB,13,42,37,209,5.6,1,184.4,14.18,0.82
Alexander Mattison,MIN,RB,14,41,27,174,6.4,3,124.3,8.88,0.63
Pat Freiermuth,PIT,TE,9,41,27,243,9,2,63.3,7.03,2.34
Kalif Raymond,DET,WR,15,41,32,428,13.4,1,88.3,5.89,2.26
Tanner Hudson,CIN,TE,10,41,34,303,8.9,1,70.3,7.03,2.07
